AAPL.Close,ABBV.Close,ABT.Close,ACN.Close,ADBE.Close,AIG.Close,ALL.Close,AMGN.Close,AMT.Close,AMZN.Close,AXP.Close,BA.Close,BAC.Close,BIIB.Close,BK.Close,BKNG.Close,BLK.Close,BMY.Close,BRK.A.Close,C.Close,CAT.Close,CHTR.Close,CL.Close,CMCSA.Close,COF.Close,COP.Close,COST.Close,CRM.Close,CSCO.Close,CVS.Close,CVX.Close,DD.Close,DHR.Close,DIS.Close,DOW.Close,DUK.Close,EMR.Close,EXC.Close,F.Close,FB.Close,FDX.Close,GD.Close,GE.Close,GILD.Close,GM.Close,GOOG.Close,GOOGL.Close,GS.Close,HD.Close,HON.Close,IBM.Close,INTC.Close,JNJ.Close,JPM.Close,KHC.Close,KMI.Close,KO.Close,LLY.Close,LMT.Close,LOW.Close,MA.Close,MCD.Close,MDLZ.Close,MDT.Close,MET.Close,MMM.Close,MO.Close,MRK.Close,MS.Close,MSFT.Close,NEE.Close,NFLX.Close,NKE.Close,NVDA.Close,ORCL.Close,OXY.Close,PEP.Close,PFE.Close,PG.Close,PM.Close,PYPL.Close,QCOM.Close,RTX.Close,SBUX.Close,SLB.Close,SO.Close,SPG.Close,T.Close,TGT.Close,TMO.Close,TXN.Close,UNH.Close,UNP.Close,UPS.Close,USB.Close,V.Close,VZ.Close,WBA.Close,WFC.Close,WMT.Close,XOM.Close
265.76001,88.629997,85.709999,196.809998,297.5,53.93,111.099998,220.860001,213.369995,1739.48999,120.760002,371.679993,32.93,282.269989,48.57,1848.819946,490.959991,58.59,329405,74.400002,145.309998,475.600006,66.370003,44.560001,97.379997,58.25,303.660004,163.210007,45.09,74.290001,120.639999,67.639999,142.990005,144.669998,54.860001,88.580002,73.529999,45.02,8.95,195.100006,158.330002,187.080002,11.52,65.07,36.889999,1334.869995,1333.540039,220.25,237.289993,181.75,134.399994,57.959999,134.940002,129.529999,31.299999,20.440001,52.669998,113.190002,393.549988,115.519997,280.779999,193.970001,52.82,112.059998,49.27,171.880005,47.970001,84.900002,48.990002,149.970001,231.419998,295.029999,93.040001,204.190002,56.419998,38.950001,133.809998,37.279999,120.540001,84.790001,104.199997,90.809998,93.996223,84.209999,35.360001,62.200001,154,39.5,113.209999,306.809998,118,269.399994,176.270004,123.730003,59.09,179.770004,59.509998,62.139999,53.799999,118.870003,69.190002
267.100006,88.730003,84.260002,198.020004,297.160004,54.150002,111.510002,220.669998,214.330002,1752.530029,119.660004,369.459991,32.959999,282.619995,48.73,1838.030029,491.73999,57.650002,329225,74.400002,143.589996,474.070007,67.129997,44.610001,97.199997,56.700001,304.540009,162.770004,45.150002,75.099998,118.550003,66.849998,140.229996,147.649994,54.32,88.650002,73.07,45.41,8.95,197.399994,157.550003,186.580002,11.44,64.290001,36.619999,1320.699951,1319.839966,219.729996,238.850006,179.800003,134.309998,58.25,134.830002,130.619995,31.01,20.139999,53.029999,114.07,392.76001,115.019997,280.859985,194.279999,53.080002,111.25,49.119999,170.539993,48.34,84.129997,49.029999,150.339996,231.419998,302.570007,94.18,212.279999,56.189999,39.299999,134.059998,37.220001,121.889999,84.790001,103.660004,90.480003,93.83889,84.019997,34.689999,62.48,153.710007,39.630001,111.959999,300.98999,117.889999,272.929993,176.25,122.769997,59.560001,179.660004,59.439999,61.939999,54,120.25,68.519997
266.290009,89.019997,84.290001,198.339996,300.600006,53.41,111.029999,224.5,215.570007,1752.790039,120,367,32.939999,285.429993,48.689999,1845.300049,492.799988,56.48,328601,74.82,143.179993,478.970001,67.160004,44.810001,97.07,57.169998,302.23999,163.960007,45.470001,75.349998,116.449997,66.010002,143.600006,148.380005,53.389999,87.029999,73.279999,45.369999,8.9,199.320007,155.520004,184.949997,11.5,65,36.380001,1315.459961,1312.589966,220.039993,225.860001,180.119995,134.520004,58.349998,134.820007,130.580002,31.299999,20.01,53.080002,115.099998,390.809998,113.400002,285.309998,193.440002,52.709999,111.07,49.150002,170.679993,46.93,84.650002,49.330002,150.389999,232.660004,302.600006,93.610001,207.990005,56.27,38.139999,134.570007,37.66,121.419998,83.459999,104.949997,87.959999,93.373192,83.660004,34.310001,62.209999,150.839996,38,110.849998,306.420013,117.839996,274.230011,177.169998,120.540001,59.419998,182.770004,59.5,61.450001,54.029999,119.889999,67.82
263.190002,87.199997,83.889999,197.710007,300.100006,52.93,110.400002,225.509995,217.899994,1745.530029,119.300003,370.910004,32.689999,285.399994,48.880001,1851.819946,488.809998,56.41,326712,73.910004,141.520004,479.079987,67.209999,44.220001,96.510002,59.360001,300.570007,164.199997,45.080002,74.919998,117.339996,65.050003,142.960007,146.929993,52.669998,87.129997,72.75,45.360001,8.73,197.509995,152.270004,184.330002,11.39,64.879997,35.279999,1303.050049,1301.859985,217.910004,220.899994,177.220001,133.199997,57.900002,135.940002,129.630005,31.09,20.059999,53.220001,114.610001,392.700012,117.830002,285.380005,194.130005,52.41,111.790001,48.939999,167.770004,48.450001,85.269997,49.099998,149.619995,235.220001,305.160004,93.050003,211.179993,56.240002,38.48,133.740005,37.049999,122.290001,83.480003,104.089996,85.620003,92.290749,83.599998,36.139999,62.779999,148.229996,37.18,126.43,307.329987,116.230003,275.559998,174.089996,119.010002,59.110001,181.660004,59.48,61.34,53.540001,119.129997,68.029999
262.01001,86.519997,83.68,196.779999,298.799988,52.209999,110.199997,227.820007,213.539993,1734.709961,118.800003,366.440002,32.84,288.459991,48.57,1873.310059,484.980011,56.849998,325102,73.900002,143.360001,474.649994,66.75,44.360001,96.769997,60.209999,300.269989,162.880005,44.84,74.940002,118.769997,65.690002,143.179993,146.899994,53.880001,86.660004,73.559998,44.389999,8.71,197.929993,152.080002,182.949997,11.53,65.730003,34.669998,1301.349976,1300.140015,218.229996,218.539993,176.529999,133.839996,58.220001,136.440002,129.929993,30.24,20.16,52.959999,114.75,390.26001,117.019997,284.450012,192.350006,52.07,110.489998,48.970001,165.139999,48.82,85.459999,48.84,149.479996,235.139999,311.690002,92.160004,210.179993,56.23,39.119999,133.910004,37.740002,120.339996,83.459999,102.550003,85.110001,92.699814,82.300003,36.619999,62.68,146.509995,37.599998,127.650002,305.309998,116.099998,276.549988,174.169998,119.519997,59.490002,179.889999,59.610001,60.619999,53.560001,119.860001,69.669998
261.779999,86.050003,83.739998,196.660004,299.299988,53.299999,110.040001,230.740005,210.110001,1745.719971,119.059998,371.339996,33.18,299.079987,48.799999,1877.530029,485,56.450001,326962,74.870003,143.880005,468.5,66.709999,44.799999,98.099998,59.900002,299.309998,162.809998,44.849998,75.309998,118.629997,65.830002,143.320007,148.289993,54.200001,87.139999,73.660004,44.43,8.89,198.820007,156.550003,182.880005,11.55,65.260002,35.330002,1295.339966,1293.670044,220.279999,218.029999,176.789993,134.339996,57.610001,138.070007,130.789993,30.540001,19.959999,53.029999,116.199997,390.73999,118.199997,282.570007,193.139999,51.799999,110.82,49.599998,167.600006,49,85.449997,49.25,149.589996,233.380005,310.480011,93.339996,210.889999,56.389999,39.580002,134.070007,38.330002,120.290001,82.379997,101.769997,84.889999,92.951538,83.019997,36.610001,62.889999,147.699997,37.75,127.019997,307.769989,117.010002,276.839996,175.940002,119.32,60.049999,179.470001,59.75,60.599998,54.279999,119.360001,69.370003
266.369995,87.760002,84.489998,198.360001,305.279999,53.310001,110.639999,234.539993,209.710007,1773.839966,120.599998,373.130005,33.470001,302.609985,49.330002,1897.540039,491.859985,56.169998,328301,75.68,146.419998,466.059998,66.980003,43.349998,99.860001,61.049999,299.049988,161.710007,45.450001,76.580002,118.379997,65.199997,144.940002,149.690002,55.200001,87.599998,74.349998,44.169998,9,199.789993,159.539993,182.660004,11.58,67.220001,35.810001,1306.689941,1305.640015,222.75,218.399994,176.509995,135.970001,58.810001,137.179993,131.490005,31.059999,19.959999,53.220001,117.470001,389.980011,117,287.609985,191.889999,52.040001,111.779999,49.950001,170.240005,49.259998,85.699997,49.959999,151.229996,232.559998,315.549988,92.900002,221.210007,56.560001,39.93,133.830002,38.68,120.510002,82.370003,104.449997,85.290001,92.838264,83.75,37.080002,62.18,149.240005,37.259998,125.190002,310.600006,119.010002,282.670013,179.899994,120.300003,59.82,180.970001,59.380001,60.669998,54.209999,118.919998,68.910004
264.290009,87.720001,85.419998,200.919998,307.899994,53.169998,112.620003,234.389999,214.789993,1796.939941,119.790001,373.51001,33.349998,302.98999,48.779999,1887.459961,490.890015,56.73,328402,75.459999,146.089996,467.309998,67.790001,43.549999,99.220001,60.110001,301.23999,162.539993,45.310001,74.940002,117.790001,65.07,145.979996,151.639999,55.369999,88.199997,74.43,44.009998,9.01,198.970001,161.5,182.020004,11.35,67.279999,35.91,1313.550049,1313,222.449997,220.759995,178.520004,135.089996,58.900002,137.169998,131.669998,30.469999,19.700001,53.900002,117.089996,392.5,117.779999,289.380005,194.009995,52.619999,111.330002,49.77,169.229996,49.220001,87.339996,49.41,152.029999,234.919998,312.48999,93.330002,217,56.509998,38.57,135.699997,38.290001,122.260002,82.269997,106.199997,84.629997,93.215858,84.559998,36.389999,62.25,150.740005,37.400002,126.889999,313.450012,119.129997,281.399994,178.089996,121.199997,59.919998,182.550003,59.889999,59.630001,53.810001,119.190002,68.739998
267.839996,88.330002,85.419998,201.25,309.059998,52.889999,112.019997,234.539993,214.910004,1818.51001,120.330002,368,33.419998,303.350006,48.959999,1906.449951,494.209991,57.599998,330685,75.720001,145.690002,473.779999,67.68,44.419998,100.25,60.34,300.76001,161.509995,45.240002,75.040001,118.07,65.610001,146.589996,151.479996,54.279999,88.559998,74.440002,44.27,9.1,202,161.509995,182.350006,11.29,67.120003,36.139999,1312.98999,1312.130005,222.949997,223,179.419998,133.770004,58.509998,137.75,132.059998,30.370001,19.73,53.950001,117.440002,394.23999,118.459999,291.700012,196.300003,52.73,112.470001,49.91,170.610001,49.75,87.610001,49.779999,152.320007,233.070007,315.929993,94.139999,218.240005,56.610001,38.75,135.910004,38.630001,121.760002,82.480003,107.75,84.800003,93.656387,85.769997,36.77,62.310001,151.220001,37.66,125.900002,315.420013,121.730003,280.670013,177.190002,119.870003,60.189999,184.369995,60.099998,60.110001,54.34,118.760002,68.699997
267.25,87.730003,85.449997,201.160004,309.529999,52.66,111.349998,234.720001,214.029999,1800.800049,120.120003,366.179993,33.32,299.809998,48.970001,1904.030029,494.910004,56.939999,330495,75.120003,144.729996,470.01001,67.82,44.150002,100.010002,59.939999,299.809998,162.889999,45.310001,75.269997,117.129997,64.809998,145.979996,151.580002,53.369999,88.169998,73.860001,44.400002,9.06,201.639999,160.050003,181.740005,11.27,67.239998,36,1304.959961,1304.089966,221.350006,220.509995,178.550003,134.449997,58.049999,137.490005,131.759995,30.5,19.610001,53.400002,117.349998,391.029999,117.309998,292.230011,194.479996,52.540001,111.389999,49.91,169.770004,49.700001,87.18,49.48,151.380005,233.820007,314.660004,93.489998,216.740005,56.139999,38.57,135.830002,38.52,122.059998,82.93,108.010002,83.550003,93.354309,85.43,36.200001,61.990002,151.210007,37.380001,125.010002,313.950012,120.209999,279.869995,175.990005,119.730003,60.029999,184.509995,60.240002,59.599998,54.459999,119.089996,68.129997
264.160004,87.029999,84.510002,199.589996,302.75,51.66,111.139999,233.479996,209.570007,1781.599976,117.260002,355.179993,33.43,292.390015,49.130001,1884.439941,489.700012,57.41,330609,74.519997,142.960007,470.329987,67.57,43.630001,99.230003,60.369999,297.390015,161,44.700001,75.550003,116.800003,64.860001,145.690002,150.619995,53.16,87.290001,73.360001,43.91,9.01,199.699997,158.029999,177.990005,11.16,66.120003,35.880001,1289.920044,1288.859985,217.639999,217.619995,174.320007,132.910004,57.66,137.360001,131.470001,30.950001,19.4,53.75,116.739998,383.619995,116,286.470001,195.179993,52.84,110.910004,49.349998,168.270004,50.599998,87.040001,49.080002,149.550003,231.25,309.98999,93.559998,209.25,55.43,38.68,135.880005,38.290001,122.720001,82.599998,106.209999,82.449997,91.246063,84.57,36.360001,61.599998,148.860001,37.32,123.980003,313.040009,118.790001,279.660004,173,118.220001,59.759998,181.789993,59.959999,59.27,53.619999,119.279999,68.419998
259.450012,85.949997,84.360001,198.75,303.910004,51.169998,109.440002,232.770004,211.210007,1769.959961,116.57,352.079987,32.84,290.700012,48.119999,1879.97998,485.76001,57.75,327539,73.330002,140.059998,469.859985,67.300003,43.650002,98.169998,58.889999,295.670013,161.570007,44.279999,74.709999,115.889999,62.57,146.690002,148.580002,51.82,87.860001,72.610001,44.259998,8.89,198.820007,151.139999,177.039993,10.99,66.07,35.529999,1295.280029,1294.73999,212.240005,214,172.550003,132.119995,56.07,137.160004,129.779999,30.799999,19.15,53.799999,117.610001,381.619995,114.550003,287.089996,193.119995,53.130001,110.989998,48.349998,165.169998,50.099998,87.379997,48.110001,149.309998,232.229996,306.160004,92.459999,207.660004,54.59,38.02,135.460007,38.049999,122.949997,82.970001,105.589996,80.580002,90.453117,84.82,34.990002,62.369999,148.119995,37.549999,124.040001,312.890015,117.75,276.899994,168,116.93,58.93,181.899994,60.139999,58.990002,52.580002,118.669998,67.879997
261.73999,87.199997,85.18,199.580002,302.51001,51.110001,110.139999,233.880005,213.360001,1760.689941,117.940002,348.839996,33.150002,289.519989,48.779999,1921.530029,486.690002,58.900002,327501,74.230003,140.119995,462.049988,68.080002,43.509998,99.25,60.630001,296.519989,156.429993,43.889999,75,116.940002,62.77,147.309998,148.279999,52.279999,88.949997,73.5,44.540001,8.95,198.710007,153.869995,178.080002,10.9,66.75,35.799999,1320.540039,1318.939941,215.940002,214.100006,173.210007,131.990005,56.02,139.380005,132.339996,31.030001,19.299999,54.290001,118.669998,384.579987,115.459999,286.839996,194.309998,53.34,111.940002,48.66,167.139999,50.110001,88.669998,48.84,149.850006,234.259995,304.320007,93.720001,209.419998,54.41,38.450001,137.300003,38.139999,124.529999,82.099998,105,82.080002,90.950287,85.400002,36.189999,62.689999,149.139999,38.099998,124.519997,315.640015,120.279999,279.320007,171.460007,116.470001,59.310001,180.600006,60.529999,58.91,53.240002,118.690002,68.650002
265.579987,86.720001,85.239998,199.850006,303.029999,51.139999,109.540001,233.410004,213.529999,1740.47998,118.279999,345.679993,33.09,299.390015,49.27,1904.219971,490.299988,59.48,329799,74.709999,141.050003,467.269989,67.82,44.040001,99.57,59.84,293.100006,158.220001,43.52,74.480003,116.330002,61.990002,147.190002,147.440002,52,89.290001,73.980003,44.860001,8.93,199.360001,153.940002,182.369995,10.79,65.93,35.310001,1328.130005,1326.959961,217.139999,213,174.009995,131.910004,56.080002,139.559998,133.059998,31.25,19.68,54.189999,119.769997,385.940002,115.580002,289.850006,194.210007,53.810001,112.199997,48.93,164.369995,50.169998,88.75,49.07,149.929993,234.559998,302.859985,95.790001,208.740005,54.68,37.98,136.339996,38.029999,124.620003,82.379997,104.589996,82.589996,91.415985,84.449997,35.849998,62.759998,148.5,38.189999,124.68,316,120.739998,282,170.490005,115.010002,59.599998,181.889999,60.82,59.099998,53.23,118.660004,68.410004
270.709991,86.980003,85.480003,202.550003,306.230011,51.860001,111.099998,233.770004,212.199997,1751.599976,120.610001,354.089996,33.669998,300.26001,49.639999,1930.27002,495.76001,59.950001,333640,75.809998,142.720001,467.850006,68.239998,44.240002,101.379997,61.970001,294.950012,158.009995,43.84,75.360001,118.010002,63.59,148.220001,147.660004,53.220001,89.760002,75.089996,44.860001,9.02,201.050003,156.610001,183.550003,11.1,67.080002,35.540001,1340.619995,1339.390015,224.610001,214.279999,175.460007,133.220001,56.810001,140.380005,135.039993,31.09,19.75,54.419998,119.639999,386.859985,116.279999,290.399994,195.350006,53.84,113.089996,49.5,171.470001,50.41,88.849998,49.799999,151.75,234.389999,307.350006,97,212.169998,54.830002,39.009998,137.360001,38.290001,124.190002,83.25,104.339996,83.82,92.504723,86.32,36.889999,62.139999,148.240005,38.200001,125.029999,320.119995,122.370003,280.190002,172,117.529999,60.139999,182.169998,61.189999,58.630001,54.369999,119.779999,69.510002
266.920013,86.440002,83.870003,202.029999,307.049988,51.580002,111.32,232.820007,212.649994,1749.51001,120.459999,351.209991,33.509998,295.549988,49.700001,1905.790039,497.070007,61.279999,331904,75.330002,142.830002,468.660004,68.599998,43.889999,102.209999,61.830002,295.160004,157.479996,43.900002,74.989998,117.300003,63.84,147.529999,146.210007,53.27,89.279999,75.160004,44.93,9.01,201.339996,156.509995,183.169998,10.99,66.93,35.380001,1343.560059,1342.98999,221.809998,216.529999,174.490005,133.919998,56.529999,140.5,134.410004,31.93,19.940001,54.07,120.239998,383.339996,117.870003,289.059998,194.679993,54.169998,111.129997,49.57,169.830002,50.529999,88.720001,49.599998,151.360001,234.270004,302.5,96.629997,212.169998,55.310001,37.34,137.160004,38.32,124.870003,83.589996,103.779999,84.919998,92.020142,86.279999,37.16,61.439999,149.789993,38.040001,126.449997,316.429993,122,277.540009,171.360001,118.139999,60,182.919998,61.009998,58.709999,53.919998,119.360001,69.660004
268.480011,86.559998,84.559998,201.880005,304.170013,51.080002,110.739998,233.839996,210,1739.209961,120.900002,347.899994,33.529999,297.200012,49.84,1904.630005,494.029999,62.09,332120,75.779999,142.869995,461.709991,67.93,42.77,102.419998,61.759998,295.779999,156.399994,44.099998,73.18,117.889999,64.040001,148.839996,146.100006,53.130001,89.050003,74.550003,44.720001,9.07,200.869995,157,180.479996,11.01,67.080002,35.110001,1344.660034,1342.890015,221.880005,215.899994,174.039993,133.910004,56.59,139.990005,134.5,31.879999,20.120001,53.77,120.650002,384.440002,116.480003,288.609985,194.949997,54.060001,111.040001,49.290001,167.660004,50.049999,89.099998,49.669998,151.130005,234.449997,293.119995,97.010002,213.979996,55.82,37.57,136.270004,38.48,124.269997,83.900002,103.620003,84.120003,91.485214,86.040001,37.34,60.330002,149.039993,38.060001,125.769997,317.089996,121.370003,279.519989,171.850006,118.540001,59.950001,182.259995,61.23,58.41,53.689999,119.139999,69.059998
270.769989,86.699997,84.910004,202.300003,303.73999,50.41,109.589996,234.009995,211.559998,1748.719971,120.639999,350,33.639999,292.230011,49.880001,1925.880005,493.910004,62.41,333600,75.550003,144,465.869995,67.459999,42.07,101.43,61.68,295.299988,156.389999,44.279999,73.349998,116.230003,64.330002,149.669998,147.589996,53.099998,89,75.730003,44.200001,9.11,202.259995,159.080002,179.270004,10.97,67.779999,35.240002,1345.02002,1344.25,221.190002,212,176.009995,133.759995,57.07,140.979996,134.179993,31.6,20.200001,53.950001,120.779999,386.23999,117.660004,290.049988,194.720001,53.93,111.720001,49.09,168.740005,50.299999,88.980003,49.450001,151.699997,235.779999,298.929993,97.18,217.339996,56.310001,37.540001,137.100006,38.220001,124.660004,84.839996,105.510002,86.989998,92.680931,86.589996,38.400002,60.689999,145.399994,38.169998,125.800003,318.079987,123.720001,280.5,174.449997,116.790001,59.25,182.009995,61.080002,58.009998,53.169998,119,68.959999
271.459991,88.730003,85.970001,203.919998,305.959991,51.029999,110.349998,235.990005,209.690002,1760.329956,122.639999,346.290009,34.68,293.850006,51.220001,1948.47998,502.119995,63.939999,338800,77.050003,146.779999,469.600006,67.230003,43.009998,104.029999,62.59,297.339996,158.589996,45.669998,74.260002,118.809998,66.190002,151.300003,147.759995,54.450001,89.559998,76.970001,44.099998,9.32,196.75,164.889999,180.470001,11.44,67.629997,36.099998,1350.27002,1348.48999,226.050003,212.039993,177.389999,135.320007,57.549999,141.339996,138.020004,31.940001,20.15,54.139999,121.699997,384.049988,118.199997,292.209991,196.309998,52.98,112.379997,50.540001,168.559998,49.93,89.57,50.689999,153.240005,233.899994,298.440002,97.720001,224.070007,56.470001,38.25,137.179993,38.540001,124.57,84.050003,105.669998,89.050003,94.027687,88.209999,39.07,60.709999,144.009995,38.349998,127.519997,319.359985,126.07,283.609985,175.220001,116.949997,60.549999,182.639999,61.169998,58.580002,54.360001,119.760002,70.339996
275.149994,87.839996,86.349998,206.660004,317.940002,51.599998,109.699997,236.740005,212.520004,1760.939941,124.720001,341.670013,34.439999,296.829987,50.220001,1973.599976,498.609985,63.82,338080,76.389999,145.529999,475.269989,68.690002,43.580002,104.370003,62.700001,291.869995,161.130005,45.299999,73.589996,117.959999,64.800003,148.520004,146.380005,53.279999,90.099998,75.980003,43.82,9.23,194.110001,165.669998,179.029999,11.34,65.769997,35.650002,1347.829956,1346.869995,225,214.080002,176.979996,134.210007,57.790001,141.380005,136.809998,31.6,20.200001,54.419998,121.529999,386.470001,118.5,296.089996,197.119995,53.240002,113.519997,50.380001,168.789993,50.16,89.190002,50.240002,154.529999,236.949997,298.5,97.769997,223.990005,54.509998,37.709999,137.940002,38.330002,125.470001,84.669998,107.650002,87.830002,93.813721,88.669998,39,60.759998,144.350006,38.259998,127.220001,320.5,126.639999,285.480011,177.029999,118.620003,60.27,185.139999,60.810001,57.880001,53.790001,120.290001,69.230003
279.859985,89.43,86.400002,205,323.799988,51.900002,109.620003,243.199997,215.600006,1769.209961,123.68,327,34.700001,301.399994,50.16,1995.02002,502.049988,63.5,340380,76.910004,145.360001,470.230011,68.870003,43.529999,103.330002,62.82,293.5,161.960007,45.98,74.400002,119.360001,64.889999,151.440002,148.460007,54.169998,90.489998,76.160004,44.700001,9.39,197.919998,164.100006,180.589996,11.17,66.120003,36.110001,1361.170044,1360.699951,228.039993,215.529999,176.399994,134.130005,57.700001,141.789993,137.339996,31.74,20.58,54.419998,122.849998,385.950012,120.080002,296.959991,197.880005,53.709999,114.540001,50.48,170.75,50.599998,89.290001,50.720001,155.529999,239.470001,304.209991,98.809998,225.149994,53.990002,38.32,137.059998,39.139999,125.559998,86.25,109.57,88.43,94.059158,88.779999,39.400002,62.27,145.580002,38.59,125.959999,321.459991,127.07,292.029999,180.089996,119.120003,60.66,186.240005,61.23,57.799999,54.220001,120.540001,70
280.410004,90.080002,87.059998,203.399994,322.850006,51.790001,109.849998,242.839996,211.929993,1790.660034,124.949997,327,35.040001,297.109985,51.16,2001.869995,502.290009,64.110001,339000,77.739998,146.369995,471.130005,67.839996,43.389999,104.339996,63.52,295.549988,161.630005,46.439999,73.349998,118.599998,64.220001,150.770004,147.729996,54.66,90.550003,76.150002,44.98,9.39,198.389999,163.229996,181.100006,11.1,66.199997,36.310001,1355.119995,1354.890015,231.149994,217.720001,176.699997,134.220001,57.299999,143.559998,138.179993,31.620001,20.51,54.419998,125.330002,386.890015,119.32,296,196.520004,54.09,114.349998,51.169998,169.929993,50.830002,89.019997,50.900002,154.690002,239.820007,315.480011,99.650002,228.289993,52.84,38.32,136.169998,38.900002,125.309998,85.949997,108.459999,88.32,93.530525,88.129997,39.459999,63.700001,144.660004,38.5,128.380005,319.790009,127.089996,290.470001,177.389999,120.290001,60.68,185.520004,61.490002,57.09,54.34,121.279999,69.68
279.73999,89.330002,86.93,205.759995,324.380005,51.970001,109.650002,241.940002,217.949997,1784.030029,124.260002,330.679993,35.110001,296.609985,51,1991.51001,499.48999,63.150002,337500,77.919998,147.119995,466.519989,68.269997,43.189999,104.18,63.200001,291.869995,161.479996,46.639999,73.279999,118.550003,63.91,150.009995,146.259995,54.25,90.610001,76.040001,45.369999,9.54,202.5,146.860001,178.460007,10.96,65.68,37.310001,1352.619995,1351.910034,230.449997,218,174.639999,134.410004,57.169998,143.190002,138.039993,31.75,20.719999,53.91,129.479996,380.570007,119.309998,294.73999,195.630005,54.529999,113.800003,51.130001,169.029999,51.360001,89.620003,50.66,154.369995,240.289993,320.799988,100.57,229.509995,53.389999,38.669998,135.970001,38.889999,124.010002,85.699997,107.830002,87.980003,92.957832,87.989998,39.619999,63.630001,144.350006,38.740002,128.080002,319.600006,126.349998,292.899994,178.220001,117.949997,60.09,184.899994,60.860001,57.200001,53.669998,119.860001,69.870003
280.019989,88.769997,87.349998,208.300003,327.630005,51.93,111.209999,241.839996,224.199997,1792.280029,124.830002,333.5,34.950001,297.579987,50.849998,2003.119995,502.339996,62.849998,337491,78.199997,145.020004,475.670013,68.339996,43.639999,103.379997,63.189999,293.709991,163.330002,47.880001,74.099998,118.129997,63.950001,150.440002,146.149994,54.52,89.949997,76.089996,44.98,9.41,206.059998,147.020004,178.649994,11.04,65.290001,37.259998,1356.040039,1356.439941,229.940002,220.220001,176.5,134.559998,57.959999,145.350006,137.350006,31.9,20.84,54.32,130.850006,383.149994,120.209999,297.529999,197.059998,55.150002,113.489998,50.799999,172.149994,50.790001,89.989998,50.860001,155.710007,240.649994,332.220001,101.150002,235.460007,53.240002,38.700001,136.470001,38.970001,124.919998,85.989998,108.879997,88.489998,93.587158,88.519997,39.610001,63.07,145.350006,38.93,128.699997,323.25,126.400002,294.619995,177.470001,118.559998,60.009998,186.539993,60.799999,57.75,53.630001,120.080002,69.389999
279.440002,89.290001,86.660004,211.100006,327.609985,51.540001,111.580002,243.059998,227.740005,1786.5,125.769997,328,34.959999,301.049988,50.630001,2023.26001,499.589996,63.509998,339850,78.510002,147.570007,476.220001,68.849998,44.09,103.370003,63.720001,294.829987,164.550003,47.450001,74.580002,119.68,63.549999,152.850006,146.880005,54.610001,90.620003,76.269997,45.450001,9.48,206.300003,148.119995,178.330002,11.03,66.849998,37.25,1349.589966,1351.219971,228.929993,221.190002,176.410004,135.589996,58.950001,146.059998,137.240005,32.220001,20.969999,54.970001,132.429993,386.470001,119.730003,298.570007,197.139999,55.400002,113.739998,51.360001,175.369995,51.130001,91.580002,50.689999,157.410004,242.710007,336.899994,99.959999,239.369995,53.599998,39.009998,137.919998,39.23,125.360001,85.269997,108.75,88.849998,94.078033,88.459999,39.43,63.860001,145.490005,39.150002,129.149994,326.720001,128.949997,292.589996,180.399994,117.400002,59.77,188,62.07,58.389999,53.330002,120.290001,69.940002
284,90.25,87.349998,210.830002,328.950012,50.970001,110.879997,243.029999,226.970001,1793,124.489998,337.549988,35.169998,301.559998,50.369999,2032.099976,499.660004,63.209999,338045,78.760002,148.5,480.720001,68.720001,44.099998,102.93,64.599998,293.309998,163.740005,48.099998,74.379997,120.330002,63.919998,153.240005,144.679993,54.93,90.150002,76.790001,45.200001,9.44,206.179993,151.690002,179.740005,11.16,66.75,36.77,1348.839966,1350.630005,229.089996,219.210007,176.429993,135.550003,59.23,146.440002,137.199997,31.92,21.200001,54.91,131.149994,391.899994,119.589996,297.269989,196.199997,54.73,113.889999,50.990002,178.470001,51.549999,91.739998,50.720001,157.410004,238.779999,333.100006,100.040001,238.820007,53.709999,39.709999,137.039993,39.32,124.900002,86.019997,108.610001,88.449997,94.285713,88.230003,40.790001,63.259998,144.970001,39.07,128.339996,328.040009,128.550003,295.089996,179.419998,118.940002,59.580002,187.080002,61.400002,58.57,53.810001,119.029999,70.290001
284.269989,89.849998,87.279999,211.610001,329.640015,50.939999,111.169998,242.330002,227.080002,1789.209961,124.739998,333,35.220001,304.070007,50.349998,2044,499.640015,63.16,338390,78.589996,147.479996,480.859985,68.550003,44.529999,102.949997,64.669998,294.230011,163.25,47.779999,74.510002,120.339996,63.779999,153.339996,145.289993,54.900002,90.230003,76.099998,45.32,9.47,205.119995,150.779999,178.820007,11.19,66.720001,36.580002,1343.560059,1344.430054,229.910004,220.669998,176.309998,134.979996,59.41,145.929993,137.580002,31.98,21.129999,54.709999,131.110001,390.170013,119.769997,297.480011,196.669998,54.990002,113.769997,50.990002,176.679993,50.279999,91.440002,50.689999,157.380005,240.509995,333.200012,100.139999,238.619995,53.439999,39.889999,136.889999,39.290001,125.220001,86.110001,108.690002,88.769997,94.12838,88.519997,40.650002,63.130001,145.770004,38.959999,128.550003,326.51001,128.529999,294.540009,179.889999,118.330002,59.669998,187.570007,61.279999,58.349998,53.82,119.510002,70.019997
